geosot	id
01000011100101	12531
01000011100111	12532
01000011101101	12533
01000011101111	12534
01001001000101	12535
01001001000111	12536
01001001001101	12537
01001001001111	12538
01001001100101	12539
01001001100111	12540
01001001101101	12541
11001001101100	12542
11001001100110	12543
11001001100100	12544
11001001001110	12545
11001001001100	12546
11001001000110	12547
11001001000100	12548
11000011101110	12549
11000011101100	12550
11000011100110	12551
11000011100100	12552
11000011001110	12553
11000011001100	12554
11000011000110	12555
11000011000100	12556
11000001101110	12557
11000001101100	12558
11000001100110	12559
11000001100100	12560
11000001001110	12561
11000001001100	12562
11000001000110	12563
11000001000100	12564
01000001000100	12565
01000001000110	12566
01000001001100	12567
01000001001110	12568
01000001100100	12569
01000001100110	12570
01000001101100	12571
01000001101110	12572
01000011000100	12573
01000011000110	12574
01000011001100	12575
01000011001110	12576
01000011100100	12577
01000011100110	12578
01000011101100	12579
01000011101110	12580
01001001000100	12581
01001001000110	12582
01001001001100	12583
01001001001110	12584
01001001100100	12585
01001001100110	12586
01001001101100	12587
11001001101001	12588
11001001100011	12589
11001001100001	12590
11001001001011	12591
11001001001001	12592
11001001000011	12593
11001001000001	12594
11000011101011	12595
11000011101001	12596
11000011100011	12597
11000011100001	12598
11000011001011	12599
11000011001001	12600
11000011000011	12601
11000011000001	12602
11000001101011	12603
11000001101001	12604
11000001100011	12605
11000001100001	12606
11000001001011	12607
11000001001001	12608
11000001000011	12609
11000001000001	12610
01000001000001	12611
01000001000011	12612
01000001001001	12613
01000001001011	12614
01000001100001	12615
01000001100011	12616
01000001101001	12617
01000001101011	12618
01000011000001	12619
01000011000011	12620
01000011001001	12621
01000011001011	12622
01000011100001	12623
01000011100011	12624
01000011101001	12625
01000011101011	12626
01001001000001	12627
01001001000011	12628
01001001001001	12629
01001001001011	12630
01001001100001	12631
01001001100011	12632
01001001101001	12633
11001001101000	12634
11001001100010	12635
11001001100000	12636
11001001001010	12637
11001001001000	12638
11001001000010	12639
11001001000000	12640
11000011101010	12641
11000011101000	12642
11000011100010	12643
11000011100000	12644
11000011001010	12645
11000011001000	12646
11000011000010	12647
11000011000000	12648
11000001101010	12649
11000001101000	12650
11000001100010	12651
11000001100000	12652
11000001001010	12653
11000001001000	12654
11000001000010	12655
11000001000000	12656
01000001000000	12657
01000001000010	12658
01000001001000	12659
01000001001010	12660
01000001100000	12661
01000001100010	12662
01000001101000	12663
01000001101010	12664
01000011000000	12665
01000011000010	12666
01000011001000	12667
01000011001010	12668
01000011100000	12669
01000011100010	12670
01000011101000	12671
01000011101010	12672
01001001000000	12673
01001001000010	12674
01001001001000	12675
01001001001010	12676
01001001100000	12677
01001001100010	12678
01001001101000	12679
11001000111101	12680
11001000110111	12681
11001000110101	12682
11001000011111	12683
11001000011101	12684
11001000010111	12685
11001000010101	12686
11000010111111	12687
11000010111101	12688
11000010110111	12689
11000010110101	12690
11000010011111	12691
11000010011101	12692
11000010010111	12693
11000010010101	12694
11000000111111	12695
11000000111101	12696
11000000110111	12697
11000000110101	12698
11000000011111	12699
11000000011101	12700
11000000010111	12701
11000000010101	12702
01000000010101	12703
01000000010111	12704
01000000011101	12705
01000000011111	12706
01000000110101	12707
01000000110111	12708
01000000111101	12709
01000000111111	12710
01000010010101	12711
01000010010111	12712
01000010011101	12713
01000010011111	12714
01000010110101	12715
01000010110111	12716
01000010111101	12717
01000010111111	12718
01001000010101	12719
01001000010111	12720
01001000011101	12721
01001000011111	12722
01001000110101	12723
01001000110111	12724
01001000111101	12725
11001000111100	12726
11001000110110	12727
11001000110100	12728
11001000011110	12729
11001000011100	12730
11001000010110	12731
11001000010100	12732
11000010111110	12733
11000010111100	12734
11000010110110	12735
11000010110100	12736
11000010011110	12737
11000010011100	12738
11000010010110	12739
11000010010100	12740
11000000111110	12741
11000000111100	12742
11000000110110	12743
11000000110100	12744
11000000011110	12745
11000000011100	12746
11000000010110	12747
11000000010100	12748
01000000010100	12749
01000000010110	12750
01000000011100	12751
01000000011110	12752
01000000110100	12753
01000000110110	12754
01000000111100	12755
01000000111110	12756
01000010010100	12757
01000010010110	12758
01000010011100	12759
01000010011110	12760
01000010110100	12761
01000010110110	12762
01000010111100	12763
01000010111110	12764
01001000010100	12765
01001000010110	12766
01001000011100	12767
01001000011110	12768
01001000110100	12769
01001000110110	12770
01001000111100	12771
11001000111001	12772
11001000110011	12773
11001000110001	12774
11001000011011	12775
11001000011001	12776
11001000010011	12777
11001000010001	12778
11000010111011	12779
11000010111001	12780
11000010110011	12781
11000010110001	12782
11000010011011	12783
11000010011001	12784
11000010010011	12785
11000010010001	12786
11000000111011	12787
11000000111001	12788
11000000110011	12789
11000000110001	12790
11000000011011	12791
11000000011001	12792
11000000010011	12793
11000000010001	12794
01000000010001	12795
01000000010011	12796
01000000011001	12797
01000000011011	12798
01000000110001	12799
01000000110011	12800
01000000111001	12801
01000000111011	12802
01000010010001	12803
01000010010011	12804
01000010011001	12805
01000010011011	12806
01000010110001	12807
01000010110011	12808
01000010111001	12809
01000010111011	12810
01001000010001	12811
01001000010011	12812
01001000011001	12813
01001000011011	12814
01001000110001	12815
01001000110011	12816
01001000111001	12817
11001000111000	12818
11001000110010	12819
11001000110000	12820
11001000011010	12821
11001000011000	12822
11001000010010	12823
11001000010000	12824
11000010111010	12825
11000010111000	12826
11000010110010	12827
11000010110000	12828
11000010011010	12829
11000010011000	12830
11000010010010	12831
11000010010000	12832
11000000111010	12833
11000000111000	12834
11000000110010	12835
11000000110000	12836
11000000011010	12837
11000000011000	12838
11000000010010	12839
11000000010000	12840
01000000010000	12841
01000000010010	12842
01000000011000	12843
01000000011010	12844
01000000110000	12845
01000000110010	12846
01000000111000	12847
01000000111010	12848
01000010010000	12849
01000010010010	12850
01000010011000	12851
01000010011010	12852
01000010110000	12853
01000010110010	12854
01000010111000	12855
01000010111010	12856
01001000010000	12857
01001000010010	12858
01001000011000	12859
01001000011010	12860
01001000110000	12861
01001000110010	12862
01001000111000	12863
11001000101101	12864
11001000100111	12865
11001000100101	12866
11001000001111	12867
11001000001101	12868
11001000000111	12869
11001000000101	12870
11000010101111	12871
11000010101101	12872
11000010100111	12873
11000010100101	12874
11000010001111	12875
11000010001101	12876
11000010000111	12877
11000010000101	12878
11000000101111	12879
11000000101101	12880
11000000100111	12881
11000000100101	12882
11000000001111	12883
11000000001101	12884
11000000000111	12885
11000000000101	12886
01000000000101	12887
01000000000111	12888
01000000001101	12889
01000000001111	12890
01000000100101	12891
01000000100111	12892
01000000101101	12893
01000000101111	12894
01000010000101	12895
01000010000111	12896
01000010001101	12897
01000010001111	12898
01000010100101	12899
01000010100111	12900
01000010101101	12901
01000010101111	12902
01001000000101	12903
01001000000111	12904
01001000001101	12905
01001000001111	12906
01001000100101	12907
01001000100111	12908
01001000101101	12909
11001000101100	12910
11001000100110	12911
11001000100100	12912
11001000001110	12913
11001000001100	12914
11001000000110	12915
11001000000100	12916
11000010101110	12917
11000010101100	12918
11000010100110	12919
11000010100100	12920
11000010001110	12921
11000010001100	12922
11000010000110	12923
11000010000100	12924
11000000101110	12925
11000000101100	12926
11000000100110	12927
11000000100100	12928
11000000001110	12929
11000000001100	12930
11000000000110	12931
11000000000100	12932
01000000000100	12933
01000000000110	12934
01000000001100	12935
01000000001110	12936
01000000100100	12937
01000000100110	12938
01000000101100	12939
01000000101110	12940
01000010000100	12941
01000010000110	12942
01000010001100	12943
01000010001110	12944
01000010100100	12945
01000010100110	12946
01000010101100	12947
01000010101110	12948
01001000000100	12949
01001000000110	12950
01001000001100	12951
01001000001110	12952
01001000100100	12953
01001000100110	12954
01001000101100	12955
11001000101001	12956
11001000100011	12957
11001000100001	12958
11001000001011	12959
11001000001001	12960
11001000000011	12961
11001000000001	12962
11000010101011	12963
11000010101001	12964
11000010100011	12965
11000010100001	12966
11000010001011	12967
11000010001001	12968
11000010000011	12969
11000010000001	12970
11000000101011	12971
11000000101001	12972
11000000100011	12973
11000000100001	12974
11000000001011	12975
11000000001001	12976
11000000000011	12977
11000000000001	12978
01000000000001	12979
01000000000011	12980
01000000001001	12981
01000000001011	12982
01000000100001	12983
01000000100011	12984
01000000101001	12985
01000000101011	12986
01000010000001	12987
01000010000011	12988
01000010001001	12989
01000010001011	12990
01000010100001	12991
01000010100011	12992
01000010101001	12993
01000010101011	12994
01001000000001	12995
01001000000011	12996
01001000001001	12997
01001000001011	12998
01001000100001	12999
01001000100011	13000
01001000101001	13001
11001000101000	13002
11001000100010	13003
11001000100000	13004
11001000001010	13005
11001000001000	13006
11001000000010	13007
11001000000000	13008
11000010101010	13009
11000010101000	13010
11000010100010	13011
11000010100000	13012
11000010001010	13013
11000010001000	13014
11000010000010	13015
11000010000000	13016
11000000101010	13017
11000000101000	13018
11000000100010	13019
11000000100000	13020
11000000001010	13021
11000000001000	13022
11000000000010	13023
11000000000000	13024
01000000000000	13025
01000000000010	13026
01000000001000	13027
01000000001010	13028
01000000100000	13029
01000000100010	13030
01000000101000	13031
01000000101010	13032
01000010000000	13033
01000010000010	13034
01000010001000	13035
01000010001010	13036
01000010100000	13037
01000010100010	13038
01000010101000	13039
01000010101010	13040
01001000000000	13041
01001000000010	13042
01001000001000	13043
01001000001010	13044
01001000100000	13045
01001000100010	13046
01001000101000	13047
10001000101000	13048
10001000100010	13049
10001000100000	13050
10001000001010	13051
10001000001000	13052
10001000000010	13053
10001000000000	13054
10000010101010	13055
10000010101000	13056
10000010100010	13057
10000010100000	13058
10000010001010	13059
10000010001000	13060
10000010000010	13061
10000010000000	13062
10000000101010	13063
10000000101000	13064
10000000100010	13065
10000000100000	13066
10000000001010	13067
10000000001000	13068
10000000000010	13069
10000000000000	13070
00000000000000	13071
00000000000010	13072
00000000001000	13073
00000000001010	13074
00000000100000	13075
00000000100010	13076
00000000101000	13077
00000000101010	13078
00000010000000	13079
00000010000010	13080
00000010001000	13081
00000010001010	13082
00000010100000	13083
00000010100010	13084
00000010101000	13085
00000010101010	13086
00001000000000	13087
00001000000010	13088
00001000001000	13089
00001000001010	13090
00001000100000	13091
00001000100010	13092
00001000101000	13093
10001000101001	13094
10001000100011	13095
10001000100001	13096
10001000001011	13097
10001000001001	13098
10001000000011	13099
10001000000001	13100
10000010101011	13101
10000010101001	13102
10000010100011	13103
10000010100001	13104
10000010001011	13105
10000010001001	13106
10000010000011	13107
10000010000001	13108
10000000101011	13109
10000000101001	13110
10000000100011	13111
10000000100001	13112
10000000001011	13113
10000000001001	13114
10000000000011	13115
10000000000001	13116
00000000000001	13117
00000000000011	13118
00000000001001	13119
00000000001011	13120
00000000100001	13121
00000000100011	13122
00000000101001	13123
00000000101011	13124
00000010000001	13125
00000010000011	13126
00000010001001	13127
00000010001011	13128
00000010100001	13129
00000010100011	13130
00000010101001	13131
00000010101011	13132
00001000000001	13133
00001000000011	13134
00001000001001	13135
00001000001011	13136
00001000100001	13137
00001000100011	13138
00001000101001	13139
10001000101100	13140
10001000100110	13141
10001000100100	13142
10001000001110	13143
10001000001100	13144
10001000000110	13145
10001000000100	13146
10000010101110	13147
10000010101100	13148
10000010100110	13149
10000010100100	13150
10000010001110	13151
10000010001100	13152
10000010000110	13153
10000010000100	13154
10000000101110	13155
10000000101100	13156
10000000100110	13157
10000000100100	13158
10000000001110	13159
10000000001100	13160
10000000000110	13161
10000000000100	13162
00000000000100	13163
00000000000110	13164
00000000001100	13165
00000000001110	13166
00000000100100	13167
00000000100110	13168
00000000101100	13169
00000000101110	13170
00000010000100	13171
00000010000110	13172
00000010001100	13173
00000010001110	13174
00000010100100	13175
00000010100110	13176
00000010101100	13177
00000010101110	13178
00001000000100	13179
00001000000110	13180
00001000001100	13181
00001000001110	13182
00001000100100	13183
00001000100110	13184
00001000101100	13185
10001000101101	13186
10001000100111	13187
10001000100101	13188
10001000001111	13189
10001000001101	13190
10001000000111	13191
10001000000101	13192
10000010101111	13193
10000010101101	13194
10000010100111	13195
10000010100101	13196
10000010001111	13197
10000010001101	13198
10000010000111	13199
10000010000101	13200
10000000101111	13201
10000000101101	13202
10000000100111	13203
10000000100101	13204
10000000001111	13205
10000000001101	13206
10000000000111	13207
10000000000101	13208
00000000000101	13209
00000000000111	13210
00000000001101	13211
00000000001111	13212
00000000100101	13213
00000000100111	13214
00000000101101	13215
00000000101111	13216
00000010000101	13217
00000010000111	13218
00000010001101	13219
00000010001111	13220
00000010100101	13221
00000010100111	13222
00000010101101	13223
00000010101111	13224
00001000000101	13225
00001000000111	13226
00001000001101	13227
00001000001111	13228
00001000100101	13229
00001000100111	13230
00001000101101	13231
10001000111000	13232
10001000110010	13233
10001000110000	13234
10001000011010	13235
10001000011000	13236
10001000010010	13237
10001000010000	13238
10000010111010	13239
10000010111000	13240
10000010110010	13241
10000010110000	13242
10000010011010	13243
10000010011000	13244
10000010010010	13245
10000010010000	13246
10000000111010	13247
10000000111000	13248
10000000110010	13249
10000000110000	13250
10000000011010	13251
10000000011000	13252
10000000010010	13253
10000000010000	13254
00000000010000	13255
00000000010010	13256
00000000011000	13257
00000000011010	13258
00000000110000	13259
00000000110010	13260
00000000111000	13261
00000000111010	13262
00000010010000	13263
00000010010010	13264
00000010011000	13265
00000010011010	13266
00000010110000	13267
00000010110010	13268
00000010111000	13269
00000010111010	13270
00001000010000	13271
00001000010010	13272
00001000011000	13273
00001000011010	13274
00001000110000	13275
00001000110010	13276
00001000111000	13277
10001000111001	13278
10001000110011	13279
10001000110001	13280
10001000011011	13281
10001000011001	13282
10001000010011	13283
10001000010001	13284
10000010111011	13285
10000010111001	13286
10000010110011	13287
10000010110001	13288
10000010011011	13289
10000010011001	13290
10000010010011	13291
10000010010001	13292
10000000111011	13293
10000000111001	13294
10000000110011	13295
10000000110001	13296
10000000011011	13297
10000000011001	13298
10000000010011	13299
10000000010001	13300
00000000010001	13301
00000000010011	13302
00000000011001	13303
00000000011011	13304
00000000110001	13305
00000000110011	13306
00000000111001	13307
00000000111011	13308
00000010010001	13309
00000010010011	13310
00000010011001	13311
00000010011011	13312
00000010110001	13313
00000010110011	13314
00000010111001	13315
00000010111011	13316
00001000010001	13317
00001000010011	13318
00001000011001	13319
00001000011011	13320
00001000110001	13321
00001000110011	13322
00001000111001	13323
10001000111100	13324
10001000110110	13325
10001000110100	13326
10001000011110	13327
10001000011100	13328
10001000010110	13329
10001000010100	13330
10000010111110	13331
10000010111100	13332
10000010110110	13333
10000010110100	13334
10000010011110	13335
10000010011100	13336
10000010010110	13337
10000010010100	13338
10000000111110	13339
10000000111100	13340
10000000110110	13341
10000000110100	13342
10000000011110	13343
10000000011100	13344
10000000010110	13345
10000000010100	13346
00000000010100	13347
00000000010110	13348
00000000011100	13349
00000000011110	13350
00000000110100	13351
00000000110110	13352
00000000111100	13353
00000000111110	13354
00000010010100	13355
00000010010110	13356
00000010011100	13357
00000010011110	13358
00000010110100	13359
00000010110110	13360
00000010111100	13361
00000010111110	13362
00001000010100	13363
00001000010110	13364
00001000011100	13365
00001000011110	13366
00001000110100	13367
00001000110110	13368
00001000111100	13369
10001000111101	13370
10001000110111	13371
10001000110101	13372
10001000011111	13373
10001000011101	13374
10001000010111	13375
10001000010101	13376
10000010111111	13377
10000010111101	13378
10000010110111	13379
10000010110101	13380
10000010011111	13381
10000010011101	13382
10000010010111	13383
10000010010101	13384
10000000111111	13385
10000000111101	13386
10000000110111	13387
10000000110101	13388
10000000011111	13389
10000000011101	13390
10000000010111	13391
10000000010101	13392
00000000010101	13393
00000000010111	13394
00000000011101	13395
00000000011111	13396
00000000110101	13397
00000000110111	13398
00000000111101	13399
00000000111111	13400
00000010010101	13401
00000010010111	13402
00000010011101	13403
00000010011111	13404
00000010110101	13405
00000010110111	13406
00000010111101	13407
00000010111111	13408
00001000010101	13409
00001000010111	13410
00001000011101	13411
00001000011111	13412
00001000110101	13413
00001000110111	13414
00001000111101	13415
10001001101000	13416
10001001100010	13417
10001001100000	13418
10001001001010	13419
10001001001000	13420
10001001000010	13421
10001001000000	13422
10000011101010	13423
10000011101000	13424
10000011100010	13425
10000011100000	13426
10000011001010	13427
10000011001000	13428
10000011000010	13429
10000011000000	13430
10000001101010	13431
10000001101000	13432
10000001100010	13433
10000001100000	13434
10000001001010	13435
10000001001000	13436
10000001000010	13437
10000001000000	13438
00000001000000	13439
00000001000010	13440
00000001001000	13441
00000001001010	13442
00000001100000	13443
00000001100010	13444
00000001101000	13445
00000001101010	13446
00000011000000	13447
00000011000010	13448
00000011001000	13449
00000011001010	13450
00000011100000	13451
00000011100010	13452
00000011101000	13453
00000011101010	13454
00001001000000	13455
00001001000010	13456
00001001001000	13457
00001001001010	13458
00001001100000	13459
00001001100010	13460
00001001101000	13461
10001001101001	13462
10001001100011	13463
10001001100001	13464
10001001001011	13465
10001001001001	13466
10001001000011	13467
10001001000001	13468
10000011101011	13469
10000011101001	13470
10000011100011	13471
10000011100001	13472
10000011001011	13473
10000011001001	13474
10000011000011	13475
10000011000001	13476
10000001101011	13477
10000001101001	13478
10000001100011	13479
10000001100001	13480
10000001001011	13481
10000001001001	13482
10000001000011	13483
10000001000001	13484
00000001000001	13485
00000001000011	13486
00000001001001	13487
00000001001011	13488
00000001100001	13489
00000001100011	13490
00000001101001	13491
00000001101011	13492
00000011000001	13493
00000011000011	13494
00000011001001	13495
00000011001011	13496
00000011100001	13497
00000011100011	13498
00000011101001	13499
00000011101011	13500
00001001000001	13501
00001001000011	13502
00001001001001	13503
00001001001011	13504
00001001100001	13505
00001001100011	13506
00001001101001	13507
10001001101100	13508
10001001100110	13509
10001001100100	13510
10001001001110	13511
10001001001100	13512
10001001000110	13513
10001001000100	13514
10000011101110	13515
10000011101100	13516
10000011100110	13517
10000011100100	13518
10000011001110	13519
10000011001100	13520
10000011000110	13521
10000011000100	13522
10000001101110	13523
10000001101100	13524
10000001100110	13525
10000001100100	13526
10000001001110	13527
10000001001100	13528
10000001000110	13529
10000001000100	13530
00000001000100	13531
00000001000110	13532
00000001001100	13533
00000001001110	13534
00000001100100	13535
00000001100110	13536
00000001101100	13537
00000001101110	13538
00000011000100	13539
00000011000110	13540
00000011001100	13541
00000011001110	13542
00000011100100	13543
00000011100110	13544
00000011101100	13545
00000011101110	13546
00001001000100	13547
00001001000110	13548
00001001001100	13549
00001001001110	13550
00001001100100	13551
00001001100110	13552
00001001101100	13553
10001001101101	13554
10001001100111	13555
10001001100101	13556
10001001001111	13557
10001001001101	13558
10001001000111	13559
10001001000101	13560
10000011101111	13561
10000011101101	13562
10000011100111	13563
10000011100101	13564
10000011001111	13565
10000011001101	13566
10000011000111	13567
10000011000101	13568
10000001101111	13569
10000001101101	13570
10000001100111	13571
10000001100101	13572
10000001001111	13573
10000001001101	13574
10000001000111	13575
10000001000101	13576
00000001000101	13577
00000001000111	13578
00000001001101	13579
00000001001111	13580
00000001100101	13581
00000001100111	13582
00000001101101	13583
00000001101111	13584
00000011000101	13585
00000011000111	13586
00000011001101	13587
00000011001111	13588
00000011100101	13589
00000011100111	13590
00000011101101	13591
00000011101111	13592
00001001000101	13593
00001001000111	13594
00001001001101	13595
00001001001111	13596
00001001100101	13597
00001001100111	13598
00001001101101	13599
10001001111000	13600
10001001110010	13601
10001001110000	13602
10001001011010	13603
10001001011000	13604
10001001010010	13605
10001001010000	13606
10000011111010	13607
10000011111000	13608
10000011110010	13609
10000011110000	13610
10000011011010	13611
10000011011000	13612
10000011010010	13613
10000011010000	13614
10000001111010	13615
10000001111000	13616
10000001110010	13617
10000001110000	13618
10000001011010	13619
10000001011000	13620
10000001010010	13621
10000001010000	13622
00000001010000	13623
00000001010010	13624
00000001011000	13625
00000001011010	13626
00000001110000	13627
00000001110010	13628
00000001111000	13629
00000001111010	13630
00000011010000	13631
00000011010010	13632
00000011011000	13633
00000011011010	13634
00000011110000	13635
00000011110010	13636
00000011111000	13637
00000011111010	13638
00001001010000	13639
00001001010010	13640
00001001011000	13641
00001001011010	13642
00001001110000	13643
00001001110010	13644
00001001111000	13645
10001001111001	13646
10001001110011	13647
10001001110001	13648
10001001011011	13649
10001001011001	13650
10001001010011	13651
10001001010001	13652
10000011111011	13653
10000011111001	13654
10000011110011	13655
10000011110001	13656
10000011011011	13657
10000011011001	13658
10000011010011	13659
10000011010001	13660
10000001111011	13661
10000001111001	13662
10000001110011	13663
10000001110001	13664
10000001011011	13665
10000001011001	13666
10000001010011	13667
10000001010001	13668
00000001010001	13669
00000001010011	13670
00000001011001	13671
00000001011011	13672
00000001110001	13673
00000001110011	13674
00000001111001	13675
00000001111011	13676
00000011010001	13677
00000011010011	13678
00000011011001	13679
00000011011011	13680
00000011110001	13681
00000011110011	13682
00000011111001	13683
00000011111011	13684
00001001010001	13685
00001001010011	13686
00001001011001	13687
00001001011011	13688
00001001110001	13689
00001001110011	13690
00001001111001	13691
10001001111100	13692
10001001110110	13693
10001001110100	13694
10001001011110	13695
10001001011100	13696
10001001010110	13697
10001001010100	13698
10000011111110	13699
10000011111100	13700
10000011110110	13701
10000011110100	13702
10000011011110	13703
10000011011100	13704
10000011010110	13705
10000011010100	13706
10000001111110	13707
10000001111100	13708
10000001110110	13709
10000001110100	13710
10000001011110	13711
10000001011100	13712
10000001010110	13713
10000001010100	13714
00000001010100	13715
00000001010110	13716
00000001011100	13717
00000001011110	13718
00000001110100	13719
00000001110110	13720
00000001111100	13721
00000001111110	13722
00000011010100	13723
00000011010110	13724
00000011011100	13725
00000011011110	13726
00000011110100	13727
00000011110110	13728
00000011111100	13729
00000011111110	13730
00001001010100	13731
00001001010110	13732
00001001011100	13733
00001001011110	13734
00001001110100	13735
00001001110110	13736
00001001111100	13737
10001001111101	13738
10001001110111	13739
10001001110101	13740
10001001011111	13741
10001001011101	13742
10001001010111	13743
10001001010101	13744
10000011111111	13745
10000011111101	13746
10000011110111	13747
10000011110101	13748
10000011011111	13749
10000011011101	13750
10000011010111	13751
10000011010101	13752
10000001111111	13753
10000001111101	13754
10000001110111	13755
10000001110101	13756
10000001011111	13757
10000001011101	13758
10000001010111	13759
10000001010101	13760
00000001010101	13761
00000001010111	13762
00000001011101	13763
00000001011111	13764
00000001110101	13765
00000001110111	13766
00000001111101	13767
00000001111111	13768
00000011010101	13769
00000011010111	13770
00000011011101	13771
00000011011111	13772
00000011110101	13773
00000011110111	13774
00000011111101	13775
00000011111111	13776
00001001010101	13777
00001001010111	13778
00001001011101	13779
00001001011111	13780
00001001110101	13781
00001001110111	13782
00001001111101	13783
10001100101000	13784
10001100100010	13785
10001100100000	13786
10001100001010	13787
10001100001000	13788
10001100000010	13789
10001100000000	13790
10000110101010	13791
10000110101000	13792
10000110100010	13793
10000110100000	13794
10000110001010	13795
10000110001000	13796
10000110000010	13797
10000110000000	13798
10000100101010	13799
10000100101000	13800
10000100100010	13801
10000100100000	13802
10000100001010	13803
10000100001000	13804
10000100000010	13805
10000100000000	13806
00000100000000	13807
00000100000010	13808
00000100001000	13809
00000100001010	13810
00000100100000	13811
00000100100010	13812
00000100101000	13813
00000100101010	13814
00000110000000	13815
00000110000010	13816
00000110001000	13817
00000110001010	13818
00000110100000	13819
00000110100010	13820
00000110101000	13821
00000110101010	13822
00001100000000	13823
00001100000010	13824
00001100001000	13825
00001100001010	13826
00001100100000	13827
00001100100010	13828
00001100101000	13829
10001100101001	13830
10001100100011	13831
10001100100001	13832
10001100001011	13833
10001100001001	13834
10001100000011	13835
10001100000001	13836
10000110101011	13837
10000110101001	13838
10000110100011	13839
10000110100001	13840
10000110001011	13841
10000110001001	13842
10000110000011	13843
10000110000001	13844
10000100101011	13845
10000100101001	13846
10000100100011	13847
10000100100001	13848
10000100001011	13849
10000100001001	13850
10000100000011	13851
10000100000001	13852
00000100000001	13853
00000100000011	13854
00000100001001	13855
00000100001011	13856
00000100100001	13857
00000100100011	13858
00000100101001	13859
00000100101011	13860
00000110000001	13861
00000110000011	13862
00000110001001	13863
00000110001011	13864
00000110100001	13865
00000110100011	13866
00000110101001	13867
00000110101011	13868
00001100000001	13869
00001100000011	13870
00001100001001	13871
00001100001011	13872
00001100100001	13873
00001100100011	13874
00001100101001	13875
10001100101100	13876
10001100100110	13877
10001100100100	13878
10001100001110	13879
10001100001100	13880
10001100000110	13881
10001100000100	13882
10000110101110	13883
10000110101100	13884
10000110100110	13885
10000110100100	13886
10000110001110	13887
10000110001100	13888
10000110000110	13889
10000110000100	13890
10000100101110	13891
10000100101100	13892
10000100100110	13893
10000100100100	13894
10000100001110	13895
10000100001100	13896
10000100000110	13897
10000100000100	13898
00000100000100	13899
00000100000110	13900
00000100001100	13901
00000100001110	13902
00000100100100	13903
00000100100110	13904
00000100101100	13905
00000100101110	13906
00000110000100	13907
00000110000110	13908
00000110001100	13909
00000110001110	13910
00000110100100	13911
00000110100110	13912
00000110101100	13913
00000110101110	13914
00001100000100	13915
00001100000110	13916
00001100001100	13917
00001100001110	13918
00001100100100	13919
00001100100110	13920
00001100101100	13921
10001100101101	13922
10001100100111	13923
10001100100101	13924
10001100001111	13925
10001100001101	13926
10001100000111	13927
10001100000101	13928
10000110101111	13929
10000110101101	13930
10000110100111	13931
10000110100101	13932
10000110001111	13933
10000110001101	13934
10000110000111	13935
10000110000101	13936
10000100101111	13937
10000100101101	13938
10000100100111	13939
10000100100101	13940
10000100001111	13941
10000100001101	13942
10000100000111	13943
10000100000101	13944
00000100000101	13945
00000100000111	13946
00000100001101	13947
00000100001111	13948
00000100100101	13949
00000100100111	13950
00000100101101	13951
00000100101111	13952
00000110000101	13953
00000110000111	13954
00000110001101	13955
00000110001111	13956
00000110100101	13957
00000110100111	13958
00000110101101	13959
00000110101111	13960
00001100000101	13961
00001100000111	13962
00001100001101	13963
00001100001111	13964
00001100100101	13965
00001100100111	13966
00001100101101	13967
10001100111000	13968
10001100110010	13969
10001100110000	13970
10001100011010	13971
10001100011000	13972
10001100010010	13973
10001100010000	13974
10000110111010	13975
10000110111000	13976
10000110110010	13977
10000110110000	13978
10000110011010	13979
10000110011000	13980
10000110010010	13981
10000110010000	13982
10000100111010	13983
10000100111000	13984
10000100110010	13985
10000100110000	13986
10000100011010	13987
10000100011000	13988
10000100010010	13989
10000100010000	13990
00000100010000	13991
00000100010010	13992
00000100011000	13993
00000100011010	13994
00000100110000	13995
00000100110010	13996
00000100111000	13997
00000100111010	13998
00000110010000	13999
00000110010010	14000
00000110011000	14001
00000110011010	14002
00000110110000	14003
00000110110010	14004
00000110111000	14005
00000110111010	14006
00001100010000	14007
00001100010010	14008
00001100011000	14009
00001100011010	14010
00001100110000	14011
00001100110010	14012
00001100111000	14013
10001100111001	14014
10001100110011	14015
10001100110001	14016
10001100011011	14017
10001100011001	14018
10001100010011	14019
10001100010001	14020
10000110111011	14021
10000110111001	14022
10000110110011	14023
10000110110001	14024
10000110011011	14025
10000110011001	14026
10000110010011	14027
10000110010001	14028
10000100111011	14029
10000100111001	14030
10000100110011	14031
10000100110001	14032
10000100011011	14033
10000100011001	14034
10000100010011	14035
10000100010001	14036
00000100010001	14037
00000100010011	14038
00000100011001	14039
00000100011011	14040
00000100110001	14041
00000100110011	14042
00000100111001	14043
00000100111011	14044
00000110010001	14045
00000110010011	14046
00000110011001	14047
00000110011011	14048
00000110110001	14049
00000110110011	14050
00000110111001	14051
00000110111011	14052
00001100010001	14053
00001100010011	14054
00001100011001	14055
00001100011011	14056
00001100110001	14057
00001100110011	14058
00001100111001	14059
10001100111100	14060
10001100110110	14061
10001100110100	14062
10001100011110	14063
10001100011100	14064
10001100010110	14065
10001100010100	14066
10000110111110	14067
10000110111100	14068
10000110110110	14069
10000110110100	14070
10000110011110	14071
10000110011100	14072
10000110010110	14073
10000110010100	14074
10000100111110	14075
10000100111100	14076
10000100110110	14077
10000100110100	14078
10000100011110	14079
10000100011100	14080
10000100010110	14081
10000100010100	14082
00000100010100	14083
00000100010110	14084
