geosot	id
11000111011001	8319
11000111010011	8320
11000111010001	8321
11000101111011	8322
11000101111001	8323
11000101110011	8324
11000101110001	8325
11000101011011	8326
11000101011001	8327
11000101010011	8328
11000101010001	8329
01000101010001	8330
01000101010011	8331
01000101011001	8332
01000101011011	8333
01000101110001	8334
01000101110011	8335
01000101111001	8336
01000101111011	8337
01000111010001	8338
01000111010011	8339
01000111011001	8340
01000111011011	8341
01000111110001	8342
01000111110011	8343
01000111111001	8344
01000111111011	8345
01001101010001	8346
01001101010011	8347
01001101011001	8348
01001101011011	8349
01001101110001	8350
01001101110011	8351
01001101111001	8352
11001101111000	8353
11001101110010	8354
11001101110000	8355
11001101011010	8356
11001101011000	8357
11001101010010	8358
11001101010000	8359
11000111111010	8360
11000111111000	8361
11000111110010	8362
11000111110000	8363
11000111011010	8364
11000111011000	8365
11000111010010	8366
11000111010000	8367
11000101111010	8368
11000101111000	8369
11000101110010	8370
11000101110000	8371
11000101011010	8372
11000101011000	8373
11000101010010	8374
11000101010000	8375
01000101010000	8376
01000101010010	8377
01000101011000	8378
01000101011010	8379
01000101110000	8380
01000101110010	8381
01000101111000	8382
01000101111010	8383
01000111010000	8384
01000111010010	8385
01000111011000	8386
01000111011010	8387
01000111110000	8388
01000111110010	8389
01000111111000	8390
01000111111010	8391
01001101010000	8392
01001101010010	8393
01001101011000	8394
01001101011010	8395
01001101110000	8396
01001101110010	8397
01001101111000	8398
11001101101101	8399
11001101100111	8400
11001101100101	8401
11001101001111	8402
11001101001101	8403
11001101000111	8404
11001101000101	8405
11000111101111	8406
11000111101101	8407
11000111100111	8408
11000111100101	8409
11000111001111	8410
11000111001101	8411
11000111000111	8412
11000111000101	8413
11000101101111	8414
11000101101101	8415
11000101100111	8416
11000101100101	8417
11000101001111	8418
11000101001101	8419
11000101000111	8420
11000101000101	8421
01000101000101	8422
01000101000111	8423
01000101001101	8424
01000101001111	8425
01000101100101	8426
01000101100111	8427
01000101101101	8428
01000101101111	8429
01000111000101	8430
01000111000111	8431
01000111001101	8432
01000111001111	8433
01000111100101	8434
01000111100111	8435
01000111101101	8436
01000111101111	8437
01001101000101	8438
01001101000111	8439
01001101001101	8440
01001101001111	8441
01001101100101	8442
01001101100111	8443
01001101101101	8444
11001101101100	8445
11001101100110	8446
11001101100100	8447
11001101001110	8448
11001101001100	8449
11001101000110	8450
11001101000100	8451
11000111101110	8452
11000111101100	8453
11000111100110	8454
11000111100100	8455
11000111001110	8456
11000111001100	8457
11000111000110	8458
11000111000100	8459
11000101101110	8460
11000101101100	8461
11000101100110	8462
11000101100100	8463
11000101001110	8464
11000101001100	8465
11000101000110	8466
11000101000100	8467
01000101000100	8468
01000101000110	8469
01000101001100	8470
01000101001110	8471
01000101100100	8472
01000101100110	8473
01000101101100	8474
01000101101110	8475
01000111000100	8476
01000111000110	8477
01000111001100	8478
01000111001110	8479
01000111100100	8480
01000111100110	8481
01000111101100	8482
01000111101110	8483
01001101000100	8484
01001101000110	8485
01001101001100	8486
01001101001110	8487
01001101100100	8488
01001101100110	8489
01001101101100	8490
11001101101001	8491
11001101100011	8492
11001101100001	8493
11001101001011	8494
11001101001001	8495
11001101000011	8496
11001101000001	8497
11000111101011	8498
11000111101001	8499
11000111100011	8500
11000111100001	8501
11000111001011	8502
11000111001001	8503
11000111000011	8504
11000111000001	8505
11000101101011	8506
11000101101001	8507
11000101100011	8508
11000101100001	8509
11000101001011	8510
11000101001001	8511
11000101000011	8512
11000101000001	8513
01000101000001	8514
01000101000011	8515
01000101001001	8516
01000101001011	8517
01000101100001	8518
01000101100011	8519
01000101101001	8520
01000101101011	8521
01000111000001	8522
01000111000011	8523
01000111001001	8524
01000111001011	8525
01000111100001	8526
01000111100011	8527
01000111101001	8528
01000111101011	8529
01001101000001	8530
01001101000011	8531
01001101001001	8532
01001101001011	8533
01001101100001	8534
01001101100011	8535
01001101101001	8536
11001101101000	8537
11001101100010	8538
11001101100000	8539
11001101001010	8540
11001101001000	8541
11001101000010	8542
11001101000000	8543
11000111101010	8544
11000111101000	8545
11000111100010	8546
11000111100000	8547
11000111001010	8548
11000111001000	8549
11000111000010	8550
11000111000000	8551
11000101101010	8552
11000101101000	8553
11000101100010	8554
11000101100000	8555
11000101001010	8556
11000101001000	8557
11000101000010	8558
11000101000000	8559
01000101000000	8560
01000101000010	8561
01000101001000	8562
01000101001010	8563
01000101100000	8564
01000101100010	8565
01000101101000	8566
01000101101010	8567
01000111000000	8568
01000111000010	8569
01000111001000	8570
01000111001010	8571
01000111100000	8572
01000111100010	8573
01000111101000	8574
01000111101010	8575
01001101000000	8576
01001101000010	8577
01001101001000	8578
01001101001010	8579
01001101100000	8580
01001101100010	8581
01001101101000	8582
11001100111101	8583
11001100110111	8584
11001100110101	8585
11001100011111	8586
11001100011101	8587
11001100010111	8588
11001100010101	8589
11000110111111	8590
11000110111101	8591
11000110110111	8592
11000110110101	8593
11000110011111	8594
11000110011101	8595
11000110010111	8596
11000110010101	8597
11000100111111	8598
11000100111101	8599
11000100110111	8600
11000100110101	8601
11000100011111	8602
11000100011101	8603
11000100010111	8604
11000100010101	8605
01000100010101	8606
01000100010111	8607
01000100011101	8608
01000100011111	8609
01000100110101	8610
01000100110111	8611
01000100111101	8612
01000100111111	8613
01000110010101	8614
01000110010111	8615
01000110011101	8616
01000110011111	8617
01000110110101	8618
01000110110111	8619
01000110111101	8620
01000110111111	8621
01001100010101	8622
01001100010111	8623
01001100011101	8624
01001100011111	8625
01001100110101	8626
01001100110111	8627
01001100111101	8628
11001100111100	8629
11001100110110	8630
11001100110100	8631
11001100011110	8632
11001100011100	8633
11001100010110	8634
11001100010100	8635
11000110111110	8636
11000110111100	8637
11000110110110	8638
11000110110100	8639
11000110011110	8640
11000110011100	8641
11000110010110	8642
11000110010100	8643
11000100111110	8644
11000100111100	8645
11000100110110	8646
11000100110100	8647
11000100011110	8648
11000100011100	8649
11000100010110	8650
11000100010100	8651
01000100010100	8652
01000100010110	8653
01000100011100	8654
01000100011110	8655
01000100110100	8656
01000100110110	8657
01000100111100	8658
01000100111110	8659
01000110010100	8660
01000110010110	8661
01000110011100	8662
01000110011110	8663
01000110110100	8664
01000110110110	8665
01000110111100	8666
01000110111110	8667
01001100010100	8668
01001100010110	8669
01001100011100	8670
01001100011110	8671
01001100110100	8672
01001100110110	8673
01001100111100	8674
11001100111001	8675
11001100110011	8676
11001100110001	8677
11001100011011	8678
11001100011001	8679
11001100010011	8680
11001100010001	8681
11000110111011	8682
11000110111001	8683
11000110110011	8684
11000110110001	8685
11000110011011	8686
11000110011001	8687
11000110010011	8688
11000110010001	8689
11000100111011	8690
11000100111001	8691
11000100110011	8692
11000100110001	8693
11000100011011	8694
11000100011001	8695
11000100010011	8696
11000100010001	8697
01000100010001	8698
01000100010011	8699
01000100011001	8700
01000100011011	8701
01000100110001	8702
01000100110011	8703
01000100111001	8704
01000100111011	8705
01000110010001	8706
01000110010011	8707
01000110011001	8708
01000110011011	8709
01000110110001	8710
01000110110011	8711
01000110111001	8712
